Time,cX002,cX003,cX005,cX006,cX008,cX009,cX012,cX013,cX014,cX017,cX018,cX019
1289.205,0.37,0.33,,0.09,0.15,,-0.55,-0.55,-0.85,-0.3,,0.13
1289.24,0.37,0.33,0.5,0.09,0.15,,-0.55,-0.57,-0.85,-0.32,,0.13
1289.275,0.37,0.33,0.5,0.09,0.15,,-0.55,-0.57,-0.85,-0.32,,0.13
1289.31,0.37,0.33,,0.08,0.15,,-0.55,-0.58,-0.85,-0.33,,0.13
1289.345,0.37,0.33,,0.08,0.15,,-0.55,-0.59,-0.85,-0.33,,0.14
1289.38,0.37,0.33,,0.08,0.15,,-0.55,-0.59,-0.85,-0.33,,0.14
1289.415,0.37,0.33,0.5,0.07,0.15,,-0.55,-0.6,-0.85,-0.34,,0.14
1289.45,0.37,0.33,,0.07,0.15,,-0.55,-0.62,-0.85,-0.35,,0.15
1289.485,0.37,0.33,,0.07,0.15,,-0.55,-0.62,-0.85,-0.35,,0.15
1289.52,0.36,0.33,,0.07,0.15,,-0.55,-0.63,-0.85,-0.36,0.99,0.15
1289.555,0.37,0.33,,0.07,0.15,,-0.55,-0.64,-0.86,-0.38,0.99,0.15
1289.59,0.37,0.33,,0.07,0.15,,-0.55,-0.64,-0.86,-0.38,0.99,0.15
1289.625,0.37,0.33,0.5,0.08,0.15,,-0.55,-0.66,-0.86,-0.4,,0.15
1289.66,0.37,0.33,,0.09,0.15,,-0.55,-0.67,-0.85,-0.42,,0.15
1289.695,0.37,0.33,,0.09,0.15,,-0.55,-0.67,-0.85,-0.42,,0.15
1289.73,0.37,0.33,,0.09,0.15,,-0.55,-0.67,-0.85,-0.46,,0.16
1289.765,0.37,0.33,0.5,0.09,0.15,,-0.55,-0.68,-0.85,-0.49,,0.16
1289.8,0.37,0.33,,0.08,0.15,,-0.55,-0.7,-0.86,-0.51,,0.16
1289.835,0.37,0.33,,0.08,0.15,,-0.55,-0.7,-0.86,-0.51,,0.16
1289.87,0.37,0.33,,0.08,0.15,,-0.55,-0.69,-0.86,-0.53,,0.16
1289.905,0.37,0.33,0.5,0.07,0.15,,-0.55,-0.71,-0.84,-0.54,,0.16
1289.94,0.37,0.33,0.5,0.07,0.15,,-0.55,-0.71,-0.84,-0.54,,0.16
1289.975,0.37,0.33,0.5,0.07,0.15,,-0.55,-0.71,-0.84,-0.56,,0.16
1290.01,0.37,0.33,,0.07,0.15,,-0.55,-0.72,-0.85,-0.59,,0.16
1290.045,0.37,0.33,,0.07,0.15,,-0.55,-0.72,-0.85,-0.59,,0.16
1290.08,0.37,0.33,,0.07,0.15,,-0.55,-0.72,-0.86,-0.59,,0.16
1290.115,0.37,0.33,,0.07,0.15,,-0.55,-0.73,-0.86,-0.6,,0.16
1290.15,0.37,0.33,,0.07,0.15,,-0.55,-0.73,-0.86,-0.6,,0.16
1290.185,0.37,0.33,,0.06,0.15,-0.79,-0.55,-0.74,-0.86,-0.63,,0.16
1290.22,0.37,0.33,,0.06,0.15,-0.79,-0.55,-0.74,-0.86,-0.63,,0.16
1290.255,0.37,0.33,,0.05,0.15,-0.79,-0.55,-0.75,-0.86,-0.64,,0.16
1290.29,0.37,0.33,0.5,0.05,0.15,-0.79,-0.55,-0.76,-0.87,-0.65,,0.16
1290.325,0.37,0.33,0.5,0.05,0.15,-0.79,-0.55,-0.76,-0.87,-0.65,,0.16
1290.36,0.37,0.33,,0.06,0.15,-0.78,-0.55,-0.77,-0.87,-0.67,0.99,0.16
1290.395,0.37,0.33,,0.06,0.15,-0.78,-0.55,-0.77,-0.87,-0.69,0.99,0.16
1290.43,0.37,0.33,,0.06,0.15,-0.78,-0.55,-0.77,-0.87,-0.69,0.99,0.16
1290.465,0.37,0.33,0.5,0.07,0.15,-0.78,-0.55,-0.79,-0.87,-0.71,,0.17
1290.5,0.37,0.33,0.5,0.07,0.15,-0.77,-0.55,-0.8,-0.86,-0.74,,0.17
1290.535,0.37,0.33,0.5,0.07,0.15,-0.77,-0.55,-0.8,-0.86,-0.74,,0.17
1290.57,0.37,0.33,0.5,0.08,0.15,-0.74,-0.55,-0.81,-0.86,-0.75,,0.18
1290.605,0.37,0.33,,0.08,0.15,-0.74,-0.55,-0.81,-0.86,-0.76,,0.17
1290.64,0.37,0.33,,0.09,0.15,-0.73,-0.55,-0.84,-0.86,-0.76,,0.18
1290.675,0.37,0.33,,0.09,0.15,-0.73,-0.55,-0.84,-0.86,-0.76,,0.18
1290.71,0.37,0.33,,0.07,0.15,-0.73,-0.55,-0.85,-0.87,-0.78,0.95,0.19
1290.745,0.37,0.33,0.5,0.07,0.15,-0.73,-0.55,-0.85,-0.87,-0.81,0.95,0.19
1290.78,0.37,0.33,0.5,0.07,0.15,-0.73,-0.55,-0.85,-0.87,-0.81,0.95,0.19
1290.815,0.37,0.33,,0.07,0.15,-0.72,-0.55,-0.86,-0.86,-0.82,,0.19
1290.85,0.37,0.33,0.5,0.07,0.15,-0.71,-0.55,-0.86,-0.86,-0.82,,0.19
1290.885,0.37,0.33,0.5,0.07,0.15,-0.71,-0.55,-0.86,-0.86,-0.82,,0.19
1290.92,0.37,0.33,0.5,0.08,0.15,-0.7,-0.55,-0.85,-0.86,-0.82,,0.2
1290.955,0.37,0.33,,0.08,0.15,-0.7,-0.55,-0.85,-0.87,-0.82,,0.2
1290.99,0.37,0.33,,0.08,0.15,-0.7,-0.55,-0.85,-0.87,-0.82,,0.2
1291.025,0.37,0.33,,0.07,0.15,-0.69,-0.55,-0.85,-0.87,-0.82,,0.21
1291.06,0.37,0.33,0.5,0.07,0.15,-0.68,-0.55,-0.86,-0.87,-0.82,,0.21
1291.095,0.37,0.33,0.5,0.07,0.15,-0.68,-0.55,-0.86,-0.87,-0.82,,0.21
1291.13,0.37,0.33,0.5,0.07,0.15,-0.67,-0.55,-0.86,-0.86,-0.82,,0.23
1291.165,0.37,0.33,,0.07,0.15,-0.67,-0.55,-0.87,-0.87,-0.81,,0.23
1291.2,0.37,0.33,,0.07,0.15,-0.67,-0.55,-0.87,-0.87,-0.81,,0.23
1291.235,0.37,0.33,,0.05,0.15,-0.66,-0.55,-0.87,-0.87,-0.8,,0.23
1291.27,0.37,0.33,0.5,0.05,0.15,-0.65,-0.55,-0.87,-0.86,-0.81,,0.23
1291.305,0.37,0.33,0.5,0.05,0.15,-0.65,-0.55,-0.87,-0.86,-0.81,,0.23
1291.34,0.37,0.33,,0.05,0.15,-0.63,-0.55,-0.87,-0.86,-0.81,0.92,0.24
1291.375,0.36,0.33,,0.05,0.15,-0.63,-0.55,-0.86,-0.86,-0.81,0.93,0.23
1291.41,0.36,0.33,,0.05,0.15,-0.63,-0.55,-0.86,-0.86,-0.81,0.93,0.23
1291.445,0.37,0.33,0.5,0.05,0.15,-0.61,-0.55,-0.85,-0.87,-0.82,0.92,0.23
1291.48,0.37,0.33,,0.04,0.15,-0.59,-0.55,-0.85,-0.87,-0.82,0.92,0.25
1291.515,0.37,0.33,,0.04,0.15,-0.59,-0.55,-0.85,-0.87,-0.82,0.92,0.25
1291.55,0.37,0.33,0.5,0.04,0.15,-0.58,-0.55,-0.85,-0.87,-0.82,0.92,0.23
1291.585,0.37,0.33,,0.04,0.15,-0.57,-0.55,-0.86,-0.87,-0.82,0.92,0.24
1291.62,0.37,0.33,,0.04,0.15,-0.57,-0.55,-0.86,-0.87,-0.82,0.92,0.24
1291.655,0.37,0.33,0.5,0.04,0.15,-0.55,-0.55,-0.85,-0.87,-0.81,0.92,0.23
1291.69,0.37,0.33,,0.04,0.15,-0.53,-0.55,-0.86,-0.86,-0.81,,0.23
1291.725,0.37,0.33,,0.04,0.15,-0.53,-0.55,-0.86,-0.86,-0.81,,0.23
1291.76,0.37,0.33,,0.04,0.15,-0.51,-0.55,-0.86,-0.87,-0.81,,0.23
1291.795,0.37,0.33,0.5,0.04,0.15,-0.5,-0.55,-0.86,-0.87,-0.81,,0.23
1291.83,0.37,0.33,0.5,0.04,0.15,-0.5,-0.55,-0.86,-0.87,-0.81,,0.23
1291.865,0.37,0.33,0.5,0.04,0.15,-0.48,-0.55,-0.86,-0.87,-0.8,,0.23
1291.9,0.37,0.33,,0.04,0.15,-0.46,-0.55,-0.87,-0.87,-0.81,0.91,0.24
1291.935,0.37,0.33,,0.04,0.15,-0.46,-0.55,-0.87,-0.87,-0.81,0.91,0.24
1291.97,0.37,0.33,,0.03,0.16,-0.43,-0.55,-0.86,-0.87,-0.81,0.9,0.24
1292.005,0.37,0.33,,0.03,0.15,-0.41,-0.55,-0.87,-0.87,-0.82,0.9,0.24
1292.04,0.37,0.33,,0.03,0.15,-0.41,-0.55,-0.87,-0.87,-0.82,0.9,0.24
1292.075,0.37,0.33,0.5,0.03,0.15,-0.4,-0.55,-0.86,-0.87,-0.82,0.88,0.25
1292.11,0.37,0.33,0.5,0.03,0.15,-0.36,-0.55,-0.85,-0.87,-0.82,,0.24
1292.145,0.37,0.33,0.5,0.03,0.15,-0.36,-0.55,-0.85,-0.87,-0.82,,0.24
1292.18,0.37,0.33,,0.02,0.15,-0.33,-0.55,-0.85,-0.87,-0.82,0.87,0.24
1292.215,0.37,0.33,,0.02,0.15,-0.32,-0.55,-0.85,-0.87,-0.82,0.86,0.24
1292.25,0.37,0.33,,0.02,0.15,-0.32,-0.55,-0.85,-0.87,-0.82,0.86,0.24
1292.285,0.37,0.33,0.5,0.01,0.15,-0.31,-0.55,-0.85,-0.87,-0.82,0.86,0.24
1292.32,0.36,0.33,,0.01,0.15,-0.3,-0.55,-0.86,-0.87,-0.82,0.87,0.24
1292.355,0.36,0.33,,0.01,0.15,-0.3,-0.55,-0.86,-0.87,-0.82,0.87,0.24
1292.39,0.37,0.33,,-0.03,0.15,-0.28,-0.55,-0.86,-0.87,-0.82,0.87,0.24
1292.425,0.37,0.33,,-0.04,0.15,-0.27,-0.55,-0.86,-0.87,-0.82,0.87,0.24
1292.46,0.37,0.33,,-0.04,0.15,-0.27,-0.55,-0.86,-0.87,-0.82,0.87,0.24
1292.495,0.37,0.33,0.5,-0.05,0.15,-0.25,-0.55,-0.86,-0.87,-0.82,0.87,0.24
1292.53,0.37,0.33,0.5,-0.06,0.15,-0.24,-0.55,-0.86,-0.86,-0.82,0.86,0.24
1292.565,0.37,0.33,0.5,-0.06,0.15,-0.24,-0.55,-0.86,-0.86,-0.82,0.86,0.24
1292.6,0.36,0.33,0.5,-0.06,0.15,-0.23,-0.55,-0.86,-0.87,-0.82,0.85,0.24
1292.635,0.37,0.33,0.5,-0.07,0.15,-0.21,-0.55,-0.87,-0.87,-0.82,0.84,0.24
1292.67,0.37,0.33,0.5,-0.07,0.15,-0.21,-0.55,-0.87,-0.87,-0.82,0.84,0.24
1292.705,0.37,0.33,,-0.08,0.15,-0.21,-0.55,-0.86,-0.87,-0.82,0.83,0.24
1292.74,0.37,0.33,0.5,-0.08,0.15,-0.2,-0.55,-0.86,-0.86,-0.82,0.83,0.24
1292.775,0.37,0.33,0.5,-0.08,0.15,-0.2,-0.55,-0.86,-0.86,-0.82,0.83,0.24
1292.81,0.37,0.33,,-0.09,0.15,-0.16,-0.55,-0.86,-0.84,-0.82,0.82,0.24
1292.845,0.37,0.33,,-0.09,0.15,-0.14,-0.55,-0.86,-0.84,-0.82,0.81,0.24
1292.88,0.37,0.33,,-0.09,0.15,-0.14,-0.55,-0.86,-0.84,-0.82,0.81,0.24
1292.915,0.37,0.33,,-0.1,0.15,-0.13,-0.55,-0.86,-0.84,-0.82,0.8,0.24
1292.95,0.37,0.33,,-0.11,0.15,-0.12,-0.55,-0.86,-0.83,-0.82,0.79,0.24
1292.985,0.37,0.33,,-0.11,0.15,-0.12,-0.55,-0.86,-0.83,-0.82,0.79,0.24
1293.02,0.37,0.33,,-0.12,0.15,-0.1,-0.55,-0.86,-0.83,-0.82,0.78,0.25
1293.055,0.37,0.33,,-0.13,0.15,-0.08,-0.55,-0.86,-0.83,-0.83,0.78,0.25
1293.09,0.37,0.33,,-0.13,0.15,-0.08,-0.55,-0.86,-0.83,-0.83,0.78,0.25
1293.125,0.37,0.33,,-0.14,0.15,-0.06,-0.55,-0.85,-0.82,-0.83,0.78,0.24
1293.16,0.37,0.33,0.5,-0.14,0.15,-0.04,-0.55,-0.84,-0.82,-0.83,0.78,0.24
1293.195,0.37,0.33,0.5,-0.14,0.15,-0.04,-0.55,-0.84,-0.82,-0.83,0.78,0.24
1293.23,0.37,0.33,,-0.17,0.15,-0.03,-0.55,-0.83,-0.81,-0.82,0.78,0.24
1293.265,0.37,0.33,,-0.19,0.15,-0.02,-0.55,-0.83,-0.81,-0.82,0.78,0.24
1293.3,0.37,0.33,,-0.19,0.15,-0.02,-0.55,-0.83,-0.81,-0.82,0.78,0.24
1293.335,0.37,0.33,,-0.19,0.15,-0.01,-0.55,-0.83,-0.81,-0.83,0.76,0.24
1293.37,0.37,0.33,0.5,-0.2,0.15,0.01,-0.55,-0.82,-0.81,-0.83,0.76,0.24
1293.405,0.37,0.33,0.5,-0.2,0.15,0.01,-0.55,-0.82,-0.81,-0.83,0.76,0.24
1293.44,0.37,0.33,,-0.2,0.15,0.01,-0.55,-0.83,-0.81,-0.83,0.75,0.24
1293.475,0.37,0.33,,-0.21,0.15,,-0.55,-0.82,-0.81,-0.83,0.74,0.24
1293.51,0.37,0.33,,-0.21,0.15,,-0.55,-0.82,-0.81,-0.83,0.74,0.24
1293.545,0.37,0.33,,-0.22,0.15,,-0.55,-0.82,-0.81,-0.83,0.73,0.24
1293.58,0.37,0.33,,-0.24,0.15,,-0.55,-0.82,-0.81,-0.82,0.72,0.24
1293.615,0.37,0.33,,-0.25,0.15,,-0.55,-0.84,-0.81,-0.83,0.71,0.24
1293.65,0.37,0.33,,-0.25,0.15,,-0.55,-0.84,-0.81,-0.83,0.71,0.24
1293.685,0.37,0.33,,-0.26,0.15,-0.01,-0.55,-0.86,-0.8,-0.82,0.71,0.24
1293.72,0.37,0.33,,-0.27,0.15,-0.01,-0.55,-0.86,-0.81,-0.82,0.71,0.24
1293.755,0.37,0.33,,-0.27,0.15,-0.01,-0.55,-0.86,-0.81,-0.82,0.71,0.24
1293.79,0.37,0.33,,-0.28,0.15,-0.01,-0.55,-0.86,-0.81,-0.82,0.71,0.24
1293.825,0.37,0.33,,-0.29,0.15,-0.01,-0.55,-0.86,-0.8,-0.82,0.7,0.24
1293.86,0.37,0.33,,-0.29,0.15,-0.01,-0.55,-0.86,-0.8,-0.82,0.7,0.24
1293.895,0.37,0.33,,-0.31,0.15,,-0.55,-0.86,-0.8,-0.82,0.7,0.24
1293.93,0.37,0.33,0.5,-0.32,0.15,0.04,-0.55,-0.86,-0.79,-0.82,0.7,0.24
1293.965,0.37,0.33,0.5,-0.32,0.15,0.04,-0.55,-0.86,-0.79,-0.82,0.7,0.24
1294.0,0.37,0.33,,-0.34,0.15,0.05,-0.55,-0.86,-0.79,-0.82,0.68,0.24
1294.035,0.37,0.33,,-0.39,0.15,0.05,-0.55,-0.86,-0.79,-0.82,0.66,0.24
1294.07,0.37,0.33,,-0.39,0.15,0.05,-0.55,-0.86,-0.79,-0.82,0.66,0.24
1294.105,0.37,0.33,,-0.42,0.15,0.04,-0.55,-0.86,-0.79,-0.82,0.66,0.24
1294.14,0.37,0.33,0.5,-0.42,0.15,0.04,-0.55,-0.86,-0.77,-0.82,0.65,0.24
1294.175,0.37,0.33,0.5,-0.42,0.15,0.04,-0.55,-0.86,-0.77,-0.82,0.65,0.24
1294.21,0.37,0.33,,-0.42,0.15,0.04,-0.55,-0.86,-0.78,-0.82,0.65,0.24
1294.245,0.37,0.33,,-0.44,0.15,0.03,-0.55,-0.86,-0.77,-0.82,0.65,0.24
1294.28,0.37,0.33,,-0.44,0.15,0.03,-0.55,-0.86,-0.77,-0.82,0.65,0.24
1294.315,0.37,0.33,,-0.47,0.15,0.02,-0.55,-0.86,-0.76,-0.82,0.65,0.24
1294.35,0.37,0.33,,-0.5,0.15,0.02,-0.55,-0.86,-0.75,-0.82,0.64,0.24
1294.385,0.37,0.33,,-0.5,0.15,0.02,-0.55,-0.86,-0.75,-0.82,0.64,0.24
1294.42,0.37,0.33,,-0.51,0.15,0.01,-0.55,-0.86,-0.73,-0.82,0.64,0.24
1294.455,0.37,0.33,0.5,-0.53,0.15,0.02,-0.55,-0.87,-0.73,-0.82,0.63,0.24
1294.49,0.37,0.33,0.5,-0.53,0.15,0.02,-0.55,-0.87,-0.73,-0.82,0.63,0.24
1294.525,0.37,0.33,,-0.55,0.15,0.01,-0.55,-0.87,-0.72,-0.82,0.62,0.24
1294.56,0.37,0.33,0.5,-0.57,0.15,0.01,-0.55,-0.87,-0.71,-0.82,0.61,0.24
1294.595,0.37,0.33,0.5,-0.57,0.15,0.01,-0.55,-0.87,-0.71,-0.82,0.61,0.24
1294.63,0.37,0.33,0.5,-0.59,0.15,0.02,-0.55,-0.87,-0.71,-0.82,0.6,0.24
1294.665,0.37,0.33,,-0.61,0.15,0.02,-0.55,-0.87,-0.71,-0.82,0.6,0.25
1294.7,0.37,0.33,,-0.61,0.15,0.02,-0.55,-0.87,-0.71,-0.82,0.6,0.25
1294.735,0.37,0.33,,-0.63,0.15,0.03,-0.55,-0.88,-0.7,-0.82,0.58,0.24
1294.77,0.37,0.33,0.5,-0.65,0.15,0.03,-0.55,-0.87,-0.7,-0.82,0.57,0.24
1294.805,0.37,0.33,0.5,-0.65,0.15,0.03,-0.55,-0.87,-0.7,-0.82,0.57,0.24
1294.84,0.37,0.33,,-0.67,0.15,0.03,-0.55,-0.88,-0.69,-0.82,0.54,0.24
1294.875,0.37,0.33,0.5,-0.68,0.15,,-0.55,-0.87,-0.7,-0.82,0.52,0.24
1294.91,0.37,0.33,0.5,-0.68,0.15,,-0.55,-0.87,-0.7,-0.82,0.52,0.24
1294.945,0.37,0.33,,-0.71,0.15,,-0.55,-0.87,-0.69,-0.82,,0.24
1294.98,0.37,0.33,0.5,-0.73,0.15,,-0.55,-0.87,-0.69,-0.82,0.5,0.24
1295.015,0.37,0.33,0.5,-0.73,0.15,,-0.55,-0.87,-0.69,-0.82,0.5,0.24
1295.05,0.37,0.33,,-0.75,0.15,-0.01,-0.55,-0.87,-0.69,-0.82,,0.25
1295.085,0.37,0.33,0.5,-0.79,0.15,-0.02,-0.55,-0.87,-0.68,-0.82,0.48,0.25
1295.12,0.37,0.33,0.5,-0.79,0.15,-0.02,-0.55,-0.87,-0.68,-0.82,0.48,0.25
1295.155,0.37,0.33,,-0.79,0.15,-0.02,-0.55,-0.88,-0.68,-0.82,,0.25
1295.19,0.37,0.33,,-0.81,0.15,-0.03,-0.55,-0.88,-0.68,-0.82,0.48,0.24
1295.225,0.37,0.33,,-0.81,0.15,-0.03,-0.55,-0.88,-0.68,-0.82,0.48,0.24
1295.26,0.37,0.33,,-0.82,0.15,-0.04,-0.55,-0.87,-0.68,-0.82,0.48,0.25
1295.295,0.37,0.33,,-0.82,0.15,-0.05,-0.55,-0.87,-0.68,-0.81,0.48,0.25
1295.33,0.37,0.33,,-0.82,0.15,-0.05,-0.55,-0.87,-0.68,-0.81,0.48,0.25
1295.365,0.37,0.33,,-0.83,0.15,-0.05,-0.55,-0.87,-0.68,-0.81,0.48,0.25
1295.4,0.37,0.33,0.5,-0.82,0.15,-0.07,-0.55,-0.87,-0.68,-0.81,,0.25
1295.435,0.37,0.33,0.5,-0.82,0.15,-0.07,-0.55,-0.87,-0.68,-0.81,,0.25
1295.47,0.37,0.33,,-0.82,0.15,-0.09,-0.55,-0.87,-0.68,-0.81,0.48,0.25
1295.505,0.37,0.33,,-0.83,0.15,-0.1,-0.55,-0.85,-0.69,-0.82,0.48,0.25
1295.54,0.37,0.33,,-0.83,0.15,-0.1,-0.55,-0.85,-0.69,-0.82,0.48,0.25
1295.575,0.36,0.33,,-0.83,0.15,-0.11,-0.55,-0.86,-0.68,-0.82,0.47,0.25
1295.61,0.37,0.33,,-0.83,0.15,-0.13,-0.55,-0.85,-0.68,-0.82,,0.24
1295.645,0.37,0.33,,-0.83,0.15,-0.13,-0.55,-0.85,-0.68,-0.82,,0.24
1295.68,0.37,0.33,,-0.83,0.15,-0.15,-0.55,-0.86,-0.67,-0.82,,0.24
1295.715,0.37,0.33,,-0.83,0.15,-0.15,-0.55,-0.86,-0.67,-0.82,,0.24
1295.75,0.37,0.33,,-0.82,0.15,-0.17,-0.55,-0.86,-0.66,-0.82,0.41,0.24
1295.785,0.37,0.33,0.5,-0.82,0.15,-0.18,-0.55,-0.84,-0.64,-0.82,0.38,0.25
1295.82,0.37,0.33,0.5,-0.82,0.15,-0.18,-0.55,-0.84,-0.64,-0.82,0.38,0.25
1295.855,0.37,0.33,,-0.82,0.15,-0.2,-0.55,-0.85,-0.62,-0.82,0.37,0.25
1295.89,0.37,0.33,,-0.82,0.15,-0.2,-0.55,-0.84,-0.6,-0.82,0.37,0.24
1295.925,0.37,0.33,,-0.82,0.15,-0.2,-0.55,-0.84,-0.6,-0.82,0.37,0.24
1295.96,0.37,0.33,,-0.82,0.15,-0.2,-0.55,-0.84,-0.57,-0.82,0.37,0.25
1295.995,0.37,0.33,,-0.81,0.15,-0.21,-0.55,-0.84,-0.57,-0.82,0.36,0.26
1296.03,0.37,0.33,,-0.81,0.15,-0.21,-0.55,-0.84,-0.57,-0.82,0.36,0.26
1296.065,0.37,0.33,,-0.81,0.15,-0.22,-0.55,-0.84,-0.57,-0.81,0.36,0.25
1296.1,0.37,0.33,,-0.81,0.15,-0.23,-0.55,-0.84,-0.57,-0.81,0.36,0.25
1296.135,0.37,0.33,,-0.81,0.15,-0.23,-0.55,-0.84,-0.57,-0.81,0.36,0.25
1296.17,0.37,0.33,,-0.81,0.15,-0.25,-0.55,-0.84,-0.57,-0.81,0.36,0.25
1296.205,0.37,0.33,,-0.8,0.15,-0.29,-0.55,-0.84,-0.57,-0.8,0.37,0.25
1296.24,0.37,0.33,,-0.8,0.15,-0.29,-0.55,-0.84,-0.57,-0.8,0.37,0.25
1296.275,0.36,0.33,,-0.79,0.15,-0.29,-0.55,-0.84,-0.57,-0.8,0.37,0.26
1296.31,0.37,0.33,,-0.77,0.15,-0.3,-0.55,-0.84,-0.57,-0.79,0.36,0.25
1296.345,0.37,0.33,,-0.77,0.15,-0.31,-0.55,-0.84,-0.57,-0.8,0.36,0.25
1296.38,0.37,0.33,,-0.77,0.15,-0.31,-0.55,-0.84,-0.57,-0.8,0.36,0.25
1296.415,0.37,0.33,,-0.77,0.15,-0.32,-0.55,-0.84,-0.55,-0.8,0.35,0.25
1296.45,0.37,0.33,,-0.77,0.15,-0.33,-0.55,-0.83,-0.54,-0.81,0.34,0.25
1296.485,0.37,0.33,,-0.77,0.15,-0.33,-0.55,-0.83,-0.54,-0.81,0.34,0.25
1296.52,0.37,0.33,,-0.8,0.15,-0.34,-0.55,-0.86,-0.54,-0.82,0.33,0.25
1296.555,0.37,0.33,,-0.8,0.15,-0.34,-0.55,-0.86,-0.54,-0.82,0.33,0.25
1296.59,0.37,0.33,,-0.8,0.15,-0.35,-0.55,-0.86,-0.53,-0.82,0.32,0.25
1296.625,0.37,0.33,,-0.81,0.15,-0.38,-0.55,-0.86,-0.53,-0.82,0.31,0.25
1296.66,0.37,0.33,,-0.81,0.15,-0.38,-0.55,-0.86,-0.53,-0.82,0.31,0.25
1296.695,0.37,0.33,,-0.82,0.15,-0.4,-0.55,-0.87,-0.52,-0.82,0.3,0.25
1296.73,0.37,0.33,,-0.82,0.15,-0.43,-0.55,-0.87,-0.51,-0.82,0.29,0.25
1296.765,0.37,0.33,,-0.82,0.15,-0.43,-0.55,-0.87,-0.51,-0.82,0.29,0.25
1296.8,0.37,0.33,,-0.81,0.15,-0.45,-0.55,-0.86,-0.49,-0.83,0.27,0.25
1296.835,0.37,0.33,,-0.82,0.15,-0.47,-0.55,-0.86,-0.48,-0.83,0.25,0.25
1296.87,0.37,0.33,,-0.82,0.15,-0.48,-0.55,-0.86,-0.47,-0.82,0.24,0.24
1296.905,0.37,0.33,,-0.82,0.15,-0.48,-0.55,-0.86,-0.47,-0.82,0.24,0.24
1296.94,0.37,0.33,,-0.82,0.15,-0.48,-0.55,-0.86,-0.45,-0.83,0.23,0.25
1296.975,0.37,0.33,,-0.83,0.15,-0.48,-0.55,-0.87,-0.44,-0.83,0.23,0.25
1297.01,0.37,0.33,,-0.83,0.15,-0.48,-0.55,-0.87,-0.44,-0.83,0.23,0.25
1297.045,0.37,0.33,,-0.83,0.15,-0.48,-0.55,-0.87,-0.41,-0.83,0.22,0.25
1297.08,0.37,0.33,,-0.83,0.15,-0.5,-0.55,-0.87,-0.39,-0.83,0.22,0.25
1297.115,0.37,0.33,,-0.83,0.15,-0.5,-0.55,-0.87,-0.39,-0.83,0.22,0.25
1297.15,0.37,0.33,,-0.83,0.15,-0.52,-0.55,-0.87,-0.37,,0.21,0.25
1297.185,0.37,0.33,,-0.84,0.15,-0.55,-0.55,-0.87,-0.36,,0.21,0.24
1297.22,0.37,0.33,,-0.84,0.15,-0.55,-0.55,-0.87,-0.36,,0.21,0.24
1297.255,0.37,0.33,,-0.82,0.15,-0.58,-0.55,-0.87,-0.35,-0.83,0.21,0.25
1297.29,0.37,0.33,,-0.83,0.15,-0.58,-0.55,-0.87,-0.35,-0.83,0.18,0.25
1297.325,0.37,0.33,,-0.83,0.15,-0.58,-0.55,-0.87,-0.35,-0.83,0.18,0.25
1297.36,0.37,0.33,,-0.83,0.15,-0.58,-0.55,-0.87,-0.35,-0.83,0.18,0.25
1297.395,0.37,0.33,,-0.84,0.15,-0.58,-0.55,-0.87,-0.35,-0.83,0.17,0.25
1297.43,0.37,0.33,,-0.84,0.15,-0.58,-0.55,-0.87,-0.35,-0.83,0.17,0.25
1297.465,0.37,0.33,,-0.84,0.16,-0.6,-0.55,-0.87,-0.35,-0.82,0.17,0.25
1297.5,0.37,0.33,,-0.85,0.15,-0.61,-0.55,-0.87,-0.35,-0.82,0.17,0.25
1297.535,0.37,0.33,,-0.85,0.15,-0.61,-0.55,-0.87,-0.35,-0.82,0.17,0.25
1297.57,0.37,0.33,,-0.84,0.15,-0.61,-0.55,-0.87,-0.35,-0.82,0.17,0.25
1297.605,0.37,0.33,,-0.84,0.15,-0.6,-0.55,-0.87,-0.35,-0.82,0.16,0.25
1297.64,0.37,0.33,,-0.84,0.15,-0.6,-0.55,-0.87,-0.35,-0.82,0.16,0.25
1297.675,0.37,0.33,,-0.83,0.15,-0.61,-0.55,-0.87,-0.35,-0.82,0.15,0.25
1297.71,0.37,0.33,,-0.83,0.15,-0.6,-0.55,-0.87,-0.35,-0.82,0.13,0.25
1297.745,0.37,0.33,,-0.83,0.15,-0.6,-0.55,-0.87,-0.35,-0.82,0.13,0.25
1297.78,0.37,0.33,,-0.83,0.15,-0.6,-0.55,-0.87,-0.35,-0.82,0.11,0.25
1297.815,0.37,0.33,,-0.83,0.15,-0.6,-0.55,-0.87,-0.35,-0.82,0.11,0.25
1297.85,0.37,0.33,,-0.82,0.15,-0.61,-0.55,-0.87,-0.34,-0.82,0.11,0.25
1297.885,0.37,0.33,,-0.82,0.15,-0.6,-0.55,-0.86,-0.33,-0.83,0.09,0.24
1297.92,0.37,0.33,,-0.82,0.15,-0.6,-0.55,-0.86,-0.33,-0.83,0.09,0.24
1297.955,0.37,0.33,,-0.83,0.16,-0.6,-0.55,-0.86,-0.31,-0.83,0.08,0.25
1297.99,0.37,0.33,,-0.83,0.15,-0.59,-0.55,-0.86,-0.3,-0.83,0.07,0.25
1298.025,0.37,0.33,,-0.83,0.15,-0.59,-0.55,-0.86,-0.3,-0.83,0.07,0.25
1298.06,0.37,0.33,,-0.83,0.16,-0.6,-0.55,-0.86,-0.28,-0.83,0.06,0.25
